2952,scans,0000044,DataLength
"header",0034,"lines"
"Date",25-04-2016,"Time",04:12:48 pm
"ID","HAL 7 EPIC LOW ENERGY  #13339","Version",2
"Scans",2
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","SEM","mass",4,4,0.01,100,100,1,1,
"Scan 2","RGA","Temperature","mass",4,4,0.01,100,100,1,1,
"Environment",
"Global","RGA"
"1st-dynode",-4000,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"channel_1",0.00,"V"
"channel_2",0.00,"V"
"channel_3",0.00,"V"
"channel_4",0.00,"V"
"delta-m",0,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",180.000,"uA"
"energy",-1.00,"V"
"focus",-200,"V"
"gate_delay",0.1,"uS"
"gate_width",0.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"mass",4.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",2600,"V"
"resolution",0,"%"
"Data",2
"Time","ms","Scan 1 : mass 4.00","Scan 2 : mass 4.00",
00:00:42, 42941,       15950,     306.103,
00:00:43, 43264,       15210,     306.087,
00:00:43, 43587,       15320,     305.926,
00:00:43, 43909,       14710,      305.91,
00:00:44, 44232,       15400,     306.071,
00:00:44, 44555,       14470,     306.071,
00:00:44, 44878,       15330,     305.926,
00:00:45, 45200,       15560,     306.006,
00:00:45, 45523,       15120,     305.829,
00:00:45, 45846,       15600,     306.087,
00:00:46, 46169,       14510,     305.829,
00:00:46, 46491,       15720,     306.022,
00:00:46, 46814,       14210,      305.91,
00:00:47, 47137,       15130,      305.99,
00:00:47, 47460,       16340,     305.974,
00:00:47, 47782,       15000,     305.797,
00:00:48, 48105,       16050,     305.894,
00:00:48, 48428,       14700,     305.749,
00:00:48, 48750,       14350,     305.958,
00:00:49, 49074,       14490,     306.071,
00:00:49, 49396,       14910,     306.055,
00:00:49, 49719,       15600,     306.087,
00:00:50, 50042,       14990,     306.039,
00:00:50, 50364,       16070,     306.022,
00:00:50, 50687,       14870,     306.232,
00:00:51, 51010,       16040,     306.087,
00:00:51, 51332,       15550,     306.055,
00:00:51, 51655,       14920,     305.958,
00:00:51, 51978,       14410,     306.071,
00:00:52, 52300,       15020,     306.071,
00:00:52, 52624,       16390,     306.087,
00:00:52, 52946,       14220,     306.006,
00:00:53, 53269,       15240,     306.022,
00:00:53, 53592,       15110,     305.813,
00:00:53, 53914,       15510,     306.071,
00:00:54, 54237,       14750,     305.894,
00:00:54, 54560,       14130,     306.039,
00:00:54, 54882,       15810,     306.071,
00:00:55, 55205,       15640,     305.861,
00:00:55, 55528,       16490,     306.071,
00:00:55, 55851,       15500,     306.055,
00:00:56, 56174,       15350,      306.28,
00:00:56, 56496,       15030,     305.958,
00:00:56, 56819,       16710,      305.91,
00:00:57, 57142,       15240,     305.765,
00:00:57, 57464,       15680,     305.942,
00:00:57, 57787,       16500,     306.103,
00:00:58, 58110,       15380,     305.974,
00:00:58, 58432,       15910,     305.829,
00:00:58, 58755,       15710,     305.926,
00:00:59, 59078,       15340,     305.797,
00:00:59, 59400,       15770,     305.926,
00:00:59, 59724,       15390,     305.926,
00:01:00, 60046,       15650,      305.99,
00:01:00, 60369,       16080,     306.071,
00:01:00, 60692,       15240,     305.974,
00:01:01, 61014,       15990,     306.039,
00:01:01, 61337,       15670,     306.071,
00:01:01, 61660,       15390,     305.974,
00:01:01, 61982,       15470,      305.91,
00:01:02, 62305,       15990,     305.894,
00:01:02, 62628,       15310,     305.765,
00:01:02, 62951,       15080,     305.829,
00:01:03, 63274,       14930,     306.006,
00:01:03, 63596,       15470,     305.926,
00:01:03, 63919,       15120,     305.845,
00:01:04, 64242,       16160,     306.039,
00:01:04, 64564,       15650,     305.974,
00:01:04, 64887,       15720,     306.039,
00:01:05, 65210,       14540,     306.039,
00:01:05, 65532,       15670,     306.055,
00:01:05, 65855,       15370,     305.781,
00:01:06, 66178,       15220,     305.942,
00:01:06, 66501,       15560,      305.91,
00:01:06, 66824,       14930,     305.958,
00:01:07, 67146,       14990,     305.926,
00:01:07, 67469,       15720,     306.039,
00:01:07, 67792,       15480,     306.022,
00:01:08, 68114,       15710,     306.055,
00:01:08, 68437,       14670,     305.942,
00:01:08, 68760,       15490,     306.119,
00:01:09, 69083,       15040,     306.006,
00:01:09, 69405,       16350,     306.022,
00:01:09, 69729,       15170,     306.006,
00:01:10, 70051,       15820,     306.006,
00:01:10, 70374,       15650,     305.942,
00:01:10, 70697,       15250,     305.797,
00:01:11, 71019,       15930,     305.974,
00:01:11, 71342,       15560,     306.119,
00:01:11, 71665,       15260,     305.974,
00:01:11, 71987,       15060,     306.151,
00:01:12, 72310,       15210,     306.022,
00:01:12, 72632,       15280,     305.878,
00:01:12, 72955,       15310,     305.926,
00:01:13, 73278,       15040,     306.071,
00:01:13, 73600,       15200,     305.974,
00:01:13, 73924,       15640,     305.958,
00:01:14, 74246,       15680,      305.91,
00:01:14, 74569,       15250,     305.861,
00:01:14, 74892,       14170,     305.861,
00:01:15, 75214,       14990,     305.878,
00:01:15, 75537,       16100,      305.99,
00:01:15, 75860,       14910,     305.861,
00:01:16, 76182,       15270,     305.942,
00:01:16, 76505,       15280,     305.588,
00:01:16, 76828,       15610,     305.845,
00:01:17, 77151,       15960,     306.119,
00:01:17, 77474,       15510,     306.103,
00:01:17, 77796,       15030,     305.926,
00:01:18, 78119,       14410,     306.055,
00:01:18, 78442,       14900,     306.055,
00:01:18, 78764,       15990,     306.039,
00:01:19, 79087,       15850,     305.845,
00:01:19, 79410,       15360,      305.99,
00:01:19, 79732,       15960,     305.942,
00:01:20, 80055,       15580,     305.958,
00:01:20, 80378,       15880,     305.861,
00:01:20, 80700,       15350,      305.99,
00:01:21, 81024,       15550,     305.845,
00:01:21, 81346,       15860,      305.91,
00:01:21, 81669,       15250,      305.91,
00:01:21, 81992,       15810,      305.99,
00:01:22, 82314,       15500,     306.006,
00:01:22, 82637,       15390,     306.151,
00:01:22, 82960,       15070,     306.119,
00:01:23, 83282,       15400,     305.749,
00:01:23, 83605,       15160,     305.813,
00:01:23, 83928,       15730,     305.878,
00:01:24, 84251,       15070,     306.071,
00:01:24, 84574,       15860,     306.071,
00:01:24, 84896,       15160,     305.861,
00:01:25, 85219,       15070,     306.135,
00:01:25, 85542,       14910,     306.087,
00:01:25, 85865,       15740,     305.845,
00:01:26, 86187,       15040,     305.958,
00:01:26, 86510,       15640,     305.894,
00:01:26, 86833,       15340,      305.91,
00:01:27, 87155,       15590,     305.958,
00:01:27, 87478,       15140,     305.829,
00:01:27, 87801,       15440,     305.829,
00:01:28, 88124,       15200,     305.926,
00:01:28, 88446,       15250,     305.974,
00:01:28, 88769,       15570,     305.894,
00:01:29, 89092,       15250,     305.958,
00:01:29, 89414,       15310,     306.119,
00:01:29, 89737,       15360,     305.749,
00:01:30, 90060,       15220,     305.861,
00:01:30, 90383,       15060,     305.942,
00:01:30, 90705,       15800,     305.749,
00:01:31, 91028,       14650,     305.861,
00:01:31, 91351,       15140,     305.926,
00:01:31, 91674,       15140,     305.845,
00:01:31, 91996,       15430,     305.845,
00:01:32, 92319,       15220,     305.974,
00:01:32, 92642,       15940,     305.974,
00:01:32, 92965,       15080,     306.039,
00:01:33, 93287,       15300,     305.942,
00:01:33, 93610,       15030,     305.974,
00:01:33, 93933,       14660,     306.264,
00:01:34, 94255,       15480,     306.264,
00:01:34, 94578,       15090,     305.974,
00:01:34, 94901,       15130,     305.974,
00:01:35, 95224,       15290,     305.861,
00:01:35, 95546,       15680,     305.781,
00:01:35, 95869,       15140,     306.006,
00:01:36, 96192,       16720,     305.765,
00:01:36, 96515,       15160,     305.733,
00:01:36, 96837,       15070,     305.845,
00:01:37, 97160,       15520,     305.845,
00:01:37, 97483,       16430,     305.781,
00:01:37, 97805,       15970,     305.749,
00:01:38, 98128,       15370,     305.926,
00:01:38, 98451,       15740,     305.765,
00:01:38, 98774,       15950,     305.926,
00:01:39, 99096,       15720,     305.829,
00:01:39, 99419,       15530,     305.765,
00:01:39, 99742,       15730,     306.039,
00:01:40,100065,       15170,     305.878,
00:01:40,100387,       14920,     305.894,
00:01:40,100710,       14830,     305.829,
00:01:41,101033,       14840,     305.845,
00:01:41,101355,       14980,     305.829,
00:01:41,101679,       15640,     305.845,
00:01:42,102001,       15590,     305.749,
00:01:42,102324,       15280,     305.974,
00:01:42,102647,       15100,     305.845,
00:01:42,102969,       14970,     305.861,
00:01:43,103292,       14400,      305.99,
00:01:43,103615,       15700,     305.797,
00:01:43,103937,       14860,     305.668,
00:01:44,104260,       15250,       305.7,
00:01:44,104583,       14760,     305.781,
00:01:44,104905,       15010,     305.797,
00:01:45,105228,       15290,     305.845,
00:01:45,105551,       15370,     305.765,
00:01:45,105874,       14660,     305.668,
00:01:46,106196,       15310,     305.781,
00:01:46,106519,       15120,     305.652,
00:01:46,106842,       14910,     305.765,
00:01:47,107165,       14910,     305.894,
00:01:47,107487,       14890,     305.765,
00:01:47,107810,       14970,     305.958,
00:01:48,108133,       15500,     305.894,
00:01:48,108455,       14890,     305.781,
00:01:48,108778,       15360,     305.926,
00:01:49,109101,       15160,     305.733,
00:01:49,109424,       15430,     305.861,
00:01:49,109747,       15350,       305.7,
00:01:50,110069,       15150,     305.926,
00:01:50,110392,       14700,     305.926,
00:01:50,110715,       15410,     306.022,
00:01:51,111037,       15370,     305.861,
00:01:51,111360,       15080,     305.539,
00:01:51,111683,       15310,     305.749,
00:01:52,112005,       15870,     305.813,
00:01:52,112328,       15940,     305.878,
00:01:52,112651,       15980,     305.926,
00:01:52,112974,       15350,     305.894,
00:01:53,113296,       15870,     305.878,
00:01:53,113619,       15370,     305.926,
00:01:53,113942,       15800,     305.781,
00:01:54,114265,       15010,     305.942,
00:01:54,114587,       15540,     305.829,
00:01:54,114910,       15320,     305.894,
00:01:55,115233,       15090,     305.813,
00:01:55,115555,       15100,     305.733,
00:01:55,115879,       15040,     305.926,
00:01:56,116201,       14900,     305.845,
00:01:56,116524,       14960,     305.636,
00:01:56,116847,       14950,     305.652,
00:01:57,117169,       14810,     305.829,
00:01:57,117492,       14810,      305.91,
00:01:57,117815,       15400,     305.749,
00:01:58,118137,       15310,     305.604,
00:01:58,118460,       14400,     305.507,
00:01:58,118783,       14710,     305.781,
00:01:59,119105,       15530,     305.878,
00:01:59,119428,       15980,     305.829,
00:01:59,119751,       14940,      305.91,
00:02:00,120074,       15080,     305.797,
00:02:00,120397,       14360,     306.006,
00:02:00,120719,       15820,     305.797,
00:02:01,121042,       15800,     305.829,
00:02:01,121365,       15390,     305.861,
00:02:01,121687,       14730,     305.813,
00:02:02,122010,       14700,     305.781,
00:02:02,122333,       15210,     305.829,
00:02:02,122655,       14780,     305.781,
00:02:02,122979,       15250,     305.829,
00:02:03,123301,       16020,     305.781,
00:02:03,123624,       14520,     305.829,
00:02:03,123947,       15290,     305.668,
00:02:04,124269,       15600,     305.716,
00:02:04,124592,       15180,     305.829,
00:02:04,124915,       15570,     306.006,
00:02:05,125237,       15740,     305.974,
00:02:05,125560,       15100,     305.781,
00:02:05,125883,       15560,       305.7,
00:02:06,126205,       15600,     305.733,
00:02:06,126529,       15060,     305.878,
