4993,scans,0000045,DataLength
"header",0034,"lines"
"Date",21-04-2016,"Time",01:39:26 pm
"ID","HAL 7 EPIC LOW ENERGY  #13339","Version",2
"Scans",2
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","SEM","mass",4,4,0.01,100,100,1,1,
"Scan 2","RGA","Temperature","mass",4,4,0.01,100,100,1,1,
"Environment",
"Global","RGA"
"1st-dynode",-4000,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"channel_1",0.00,"V"
"channel_2",0.00,"V"
"channel_3",0.00,"V"
"channel_4",0.00,"V"
"delta-m",0,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",180.000,"uA"
"energy",-1.00,"V"
"focus",-200,"V"
"gate_delay",0.1,"uS"
"gate_width",0.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"mass",4.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",2600,"V"
"resolution",0,"%"
"Data",2
"Time","ms","Scan 1 : mass 4.00","Scan 2 : mass 4.00",
00:01:55, 115879,       36660,     304.396,
00:01:56, 116202,       37480,     304.332,
00:01:56, 116524,       37300,     304.477,
00:01:56, 116848,       37840,     304.348,
00:01:57, 117170,       37690,     304.364,
00:01:57, 117493,       35840,     304.477,
00:01:57, 117816,       36950,     304.509,
00:01:58, 118138,       36920,     304.654,
00:01:58, 118461,       37690,     304.348,
00:01:58, 118784,       37380,     304.171,
00:01:59, 119106,       38130,     304.428,
00:01:59, 119429,       36680,     304.412,
00:01:59, 119752,       36040,     304.316,
00:02:00, 120074,       37530,     304.187,
00:02:00, 120398,       39080,     304.316,
00:02:00, 120720,       37180,     304.444,
00:02:01, 121043,       38000,     304.235,
00:02:01, 121366,       37190,       304.3,
00:02:01, 121688,       38230,     304.364,
00:02:02, 122011,       37990,     304.412,
00:02:02, 122334,       36810,       304.3,
00:02:02, 122656,       36420,     304.235,
00:02:02, 122979,       37580,     304.203,
00:02:03, 123302,       36790,     304.235,
00:02:03, 123625,       36400,     304.187,
00:02:03, 123948,       36900,     304.251,
00:02:04, 124270,       36560,      304.38,
00:02:04, 124593,       36950,     304.251,
00:02:04, 124916,       36500,     304.348,
00:02:05, 125238,       37460,     304.332,
00:02:05, 125561,       36900,     304.477,
00:02:05, 125884,       36930,     304.509,
00:02:06, 126207,       37260,     304.316,
00:02:06, 126529,       37400,     304.525,
00:02:06, 126852,       37790,     304.348,
00:02:07, 127175,       37360,     304.332,
00:02:07, 127498,       38010,     304.364,
00:02:07, 127820,       36260,     304.525,
00:02:08, 128143,       37580,     304.316,
00:02:08, 128466,       37170,     304.316,
00:02:08, 128789,       38160,     304.332,
00:02:09, 129111,       37150,     304.412,
00:02:09, 129434,       37470,     304.316,
00:02:09, 129757,       37740,     304.477,
00:02:10, 130079,       36210,     304.557,
00:02:10, 130403,       38730,     304.332,
00:02:10, 130725,       36980,     304.267,
00:02:11, 131048,       36790,     304.525,
00:02:11, 131370,       37180,     304.219,
00:02:11, 131693,       37320,      304.38,
00:02:12, 132016,       37370,     304.509,
00:02:12, 132339,       38410,     304.412,
00:02:12, 132661,       37280,     304.444,
00:02:12, 132984,       37680,     304.622,
00:02:13, 133307,       36460,     304.332,
00:02:13, 133629,       37000,     304.283,
00:02:13, 133953,       37430,     304.396,
00:02:14, 134275,       38260,     304.557,
00:02:14, 134598,       37460,     304.412,
00:02:14, 134921,       37920,     304.332,
00:02:15, 135243,       38070,     304.332,
00:02:15, 135566,       37080,     304.412,
00:02:15, 135889,       36650,     304.509,
00:02:16, 136211,       37640,     304.428,
00:02:16, 136534,       37160,     304.525,
00:02:16, 136857,       37320,     304.396,
00:02:17, 137179,       37780,     304.219,
00:02:17, 137503,       36560,       304.3,
00:02:17, 137825,       36460,     304.622,
00:02:18, 138148,       36350,     304.605,
00:02:18, 138471,       36790,     304.444,
00:02:18, 138793,       37870,     304.283,
00:02:19, 139116,       37700,     304.187,
00:02:19, 139439,       37700,     304.283,
00:02:19, 139761,       37860,       304.3,
00:02:20, 140084,       37020,       304.3,
00:02:20, 140407,       36170,     304.364,
00:02:20, 140729,       37030,     304.332,
00:02:21, 141053,       37380,     304.444,
00:02:21, 141375,       37240,     304.348,
00:02:21, 141698,       38870,     304.283,
00:02:22, 142021,       37750,     304.364,
00:02:22, 142343,       35780,     304.412,
00:02:22, 142666,       36670,     304.461,
00:02:22, 142989,       37380,     304.509,
00:02:23, 143311,       37480,     304.332,
00:02:23, 143634,       37200,     304.428,
00:02:23, 143957,       38080,     304.509,
00:02:24, 144279,       36000,     304.364,
00:02:24, 144603,       37750,     304.461,
00:02:24, 144925,       37170,      304.67,
00:02:25, 145248,       38200,     304.541,
00:02:25, 145571,       37110,     304.283,
00:02:25, 145893,       36950,     304.428,
00:02:26, 146216,       37470,     304.251,
00:02:26, 146539,       37440,     304.348,
00:02:26, 146861,       37610,     304.187,
00:02:27, 147184,       38340,      304.38,
00:02:27, 147507,       37420,     304.412,
00:02:27, 147830,       37690,     304.557,
00:02:28, 148153,       37600,     304.187,
00:02:28, 148475,       36390,     304.348,
00:02:28, 148798,       37270,     304.444,
00:02:29, 149121,       37040,      304.38,
00:02:29, 149443,       36780,     304.444,
00:02:29, 149766,       36820,     304.364,
00:02:30, 150089,       35780,     304.283,
00:02:30, 150412,       37150,     304.444,
00:02:30, 150734,       36030,       304.3,
00:02:31, 151057,       37910,     304.428,
00:02:31, 151380,       36940,     304.171,
00:02:31, 151703,       36070,     304.316,
00:02:32, 152025,       37810,     304.283,
00:02:32, 152348,       36440,     304.364,
00:02:32, 152671,       37400,     304.573,
00:02:32, 152993,       37440,     304.396,
00:02:33, 153316,       36640,     304.541,
00:02:33, 153639,       36990,     304.412,
00:02:33, 153962,       37610,     304.348,
00:02:34, 154284,       37680,     304.332,
00:02:34, 154607,       37890,     304.444,
00:02:34, 154930,       36400,     304.364,
00:02:35, 155253,       36980,     304.396,
00:02:35, 155575,       37090,     304.348,
00:02:35, 155898,       36640,     304.316,
00:02:36, 156221,       37850,     304.541,
00:02:36, 156544,       37240,      304.38,
00:02:36, 156866,       38090,     304.444,
00:02:37, 157189,       37070,     304.187,
00:02:37, 157512,       38220,     304.364,
00:02:37, 157834,       36780,     304.332,
00:02:38, 158157,       37050,     304.509,
00:02:38, 158480,       36510,     304.267,
00:02:38, 158803,       35540,     304.364,
00:02:39, 159126,       36030,     304.444,
00:02:39, 159448,       35710,     304.557,
00:02:39, 159771,       36550,     304.525,
00:02:40, 160094,       36690,     304.493,
00:02:40, 160416,       36410,     304.461,
00:02:40, 160739,       36760,     304.396,
00:02:41, 161062,       36870,     304.444,
00:02:41, 161384,       35980,     304.509,
00:02:41, 161708,       36620,     304.364,
00:02:42, 162030,       37310,     304.525,
00:02:42, 162353,       36850,     304.541,
00:02:42, 162676,       36560,     304.461,
00:02:42, 162998,       37200,     304.396,
00:02:43, 163321,       36560,     304.557,
00:02:43, 163644,       37190,     304.444,
00:02:43, 163966,       36210,     304.509,
00:02:44, 164289,       37090,     304.332,
00:02:44, 164612,       36290,     304.396,
00:02:44, 164934,       36510,     304.525,
00:02:45, 165258,       36420,       304.3,
00:02:45, 165580,       35340,       304.3,
00:02:45, 165903,       35630,     304.461,
00:02:46, 166226,       36300,     304.396,
00:02:46, 166548,       34410,     304.332,
00:02:46, 166871,       35120,     304.412,
00:02:47, 167194,       34750,     304.622,
00:02:47, 167516,       35320,     304.444,
00:02:47, 167839,       34510,     304.364,
00:02:48, 168162,       34150,     304.203,
00:02:48, 168484,       34750,     304.396,
00:02:48, 168808,       34040,     304.364,
00:02:49, 169130,       33840,     304.364,
00:02:49, 169453,       34520,       304.3,
00:02:49, 169776,       34780,     304.412,
00:02:50, 170098,       34640,     304.477,
00:02:50, 170421,       34050,      304.38,
00:02:50, 170744,       34310,      304.38,
00:02:51, 171066,       33870,      304.38,
00:02:51, 171389,       33940,       304.3,
00:02:51, 171712,       34990,     304.412,
00:02:52, 172034,       33940,     304.219,
00:02:52, 172358,       32840,     304.412,
00:02:52, 172680,       34590,     304.364,
00:02:53, 173003,       33970,     304.428,
00:02:53, 173326,       34270,     304.477,
00:02:53, 173648,       33990,     304.477,
00:02:53, 173971,       33210,     304.396,
00:02:54, 174294,       34020,     304.396,
00:02:54, 174616,       33960,      304.38,
00:02:54, 174939,       33300,     304.348,
00:02:55, 175262,       33630,     304.493,
00:02:55, 175584,       33710,     304.444,
00:02:55, 175908,       33910,      304.38,
