2506,scans,0000044,DataLength
"header",0034,"lines"
"Date",29-05-2016,"Time",10:52:44 pm
"ID","HAL 7 EPIC LOW ENERGY  #13339","Version",2
"Scans",2
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
"Scan 1","RGA","SEM","mass",4,4,0.01,100,100,1,1,
"Scan 2","RGA","Temperature","mass",4,4,0.01,100,100,1,1,
"Environment",
"Global","RGA"
"1st-dynode",-4000,"V"
"CRV_range",7,"c/s"
"CRV_resolution",6,"bits"
"F1",1,"( 1 = on, 0 = off )"
"F2",0,"( 1 = on, 0 = off )"
"cage",3.0,"V"
"channel_1",0.00,"V"
"channel_2",0.00,"V"
"channel_3",0.00,"V"
"channel_4",0.00,"V"
"delta-m",0,"%"
"discriminator",-10,"%"
"electron-energy",70.0,"V"
"emission",180.000,"uA"
"energy",-1.00,"V"
"focus",-200,"V"
"gate_delay",0.1,"uS"
"gate_width",0.0,"uS"
"gating",0,"( 1 = on, 0 = off )"
"gating_invert",0,"( 0 = normal, 1 = invert)"
"mass",4.00,"amu"
"mode-change-delay",1000,"ms"
"multiplier",2600,"V"
"resolution",0,"%"
"Data",2
"Time","ms","Scan 1 : mass 4.00","Scan 2 : mass 4.00",
00:02:48,168805,        7610,     432.625,
00:02:49,169129,        7880,     432.947,
00:02:49,169451,        8510,     433.269,
00:02:49,169774,        8130,     433.623,
00:02:50,170097,        7340,     433.865,
00:02:50,170419,        7750,     434.316,
00:02:50,170742,        7770,     434.493,
00:02:51,171065,        7910,     434.895,
00:02:51,171387,        8220,     435.298,
00:02:51,171710,        7930,     435.636,
00:02:52,172033,        8170,     435.861,
00:02:52,172355,        8200,     436.216,
00:02:52,172679,        8530,     436.473,
00:02:53,173001,        8460,     436.844,
00:02:53,173324,        8260,     437.037,
00:02:53,173647,        8700,     437.311,
00:02:53,173969,        8170,     437.665,
00:02:54,174292,        8280,     438.019,
00:02:54,174615,        8460,     438.406,
00:02:54,174937,        8500,     438.808,
00:02:55,175260,        8620,     439.372,
00:02:55,175583,        8290,     439.597,
00:02:55,175905,        9200,     439.903,
00:02:56,176229,        8360,     440.113,
00:02:56,176551,        8670,     440.338,
00:02:56,176874,        9540,     440.789,
00:02:57,177197,        9200,     441.063,
00:02:57,177519,        8750,     441.498,
00:02:57,177842,        8730,     441.948,
00:02:58,178165,        8640,     442.367,
00:02:58,178487,        8410,      442.48,
00:02:58,178810,        9140,     442.947,
00:02:59,179133,        8530,     443.317,
00:02:59,179455,        9290,     443.494,
00:02:59,179779,        9010,       443.8,
00:03:00,180101,        9270,     444.203,
00:03:00,180424,        8850,     444.396,
00:03:00,180747,        9420,     444.879,
00:03:01,181069,        9270,     445.233,
00:03:01,181392,        8480,     445.572,
00:03:01,181715,        9590,      445.99,
00:03:02,182037,        9330,       446.2,
00:03:02,182360,        8680,      446.57,
00:03:02,182683,        9270,     446.747,
00:03:03,183005,        9130,     447.166,
00:03:03,183329,        9320,     447.536,
00:03:03,183651,        9280,     447.939,
00:03:03,183974,        9210,     448.325,
00:03:04,184297,        9940,     448.615,
00:03:04,184619,        9130,     449.018,
00:03:04,184942,        8880,     449.179,
00:03:05,185265,        8380,      449.63,
00:03:05,185587,        9400,     449.807,
00:03:05,185910,        9550,     450.209,
00:03:06,186233,        9320,     450.596,
00:03:06,186556,        9650,     451.014,
00:03:06,186879,        9710,     451.288,
00:03:07,187201,        9450,     451.546,
00:03:07,187524,        9790,     451.868,
00:03:07,187847,        9070,     452.077,
00:03:08,188169,        9500,     452.464,
00:03:08,188492,        9710,      452.85,
00:03:08,188815,        9260,     453.172,
00:03:09,189137,       10230,      453.43,
00:03:09,189460,        9410,     453.752,
00:03:09,189783,        9680,     454.187,
00:03:10,190105,        9670,     454.541,
00:03:10,190429,       10640,     454.815,
00:03:10,190751,        9720,     455.362,
00:03:11,191074,        9670,     455.588,
00:03:11,191397,       10510,     455.813,
00:03:11,191719,        9780,     456.103,
00:03:12,192042,        9980,     456.473,
00:03:12,192365,       10020,     456.796,
00:03:12,192688,       10220,     457.069,
00:03:13,193010,       10600,     457.407,
00:03:13,193334,       10270,     457.762,
00:03:13,193656,       10010,     458.035,
00:03:13,193979,        9990,     458.502,
00:03:14,194302,       10160,     458.744,
00:03:14,194624,        9800,     458.986,
00:03:14,194947,       10410,     459.436,
00:03:15,195270,        9690,     459.839,
00:03:15,195592,       10980,     460.145,
00:03:15,195915,       10550,     460.451,
00:03:16,196238,        9930,     460.725,
00:03:16,196560,        9980,     460.966,
00:03:16,196883,       10380,      461.32,
00:03:17,197206,       10410,      461.53,
00:03:17,197529,       10110,     461.771,
00:03:17,197852,       10430,     462.158,
00:03:18,198174,       10910,     462.641,
00:03:18,198497,       10200,     462.995,
00:03:18,198820,       10530,     463.382,
00:03:19,199142,       10270,     463.655,
00:03:19,199465,       10540,     463.865,
00:03:19,199788,       10670,     464.509,
00:03:20,200110,       11080,     464.718,
00:03:20,200434,       10640,     465.008,
00:03:20,200756,       10930,     465.362,
00:03:21,201079,       10510,     465.716,
00:03:21,201402,       10960,     466.183,
00:03:21,201724,       11010,     466.473,
00:03:22,202047,       10750,     466.683,
00:03:22,202370,       11210,     467.005,
00:03:22,202692,       10920,     467.343,
00:03:23,203015,       11550,     467.584,
00:03:23,203338,       11150,     468.019,
00:03:23,203660,       11150,     468.519,
00:03:23,203983,       10850,     468.921,
00:03:24,204306,       11360,     469.098,
00:03:24,204629,       10890,     469.436,
00:03:24,204952,       11210,     469.662,
00:03:25,205274,       10730,     469.758,
00:03:25,205597,       10670,     470.258,
00:03:25,205920,       11260,     470.789,
00:03:26,206242,       10690,     471.014,
00:03:26,206565,       11100,     471.272,
00:03:26,206888,       10980,     471.514,
00:03:27,207210,       11410,     472.077,
00:03:27,207533,       11230,     472.254,
00:03:27,207856,       10910,     472.625,
00:03:28,208179,       11730,     472.963,
00:03:28,208502,       11720,     473.221,
00:03:28,208824,       11060,     473.623,
00:03:29,209147,       11690,     473.913,
00:03:29,209470,       11730,     474.283,
00:03:29,209792,       12380,     474.638,
00:03:30,210115,       11610,     474.831,
00:03:30,210438,       12450,     475.121,
00:03:30,210760,       11620,     475.572,
00:03:31,211084,       11810,     475.845,
00:03:31,211406,       11790,     476.071,
00:03:31,211729,       12260,     476.377,
00:03:32,212052,       11820,      476.86,
00:03:32,212374,       11190,     477.101,
00:03:32,212697,       12230,     477.584,
00:03:33,213020,       11540,     477.713,
00:03:33,213342,       12080,     478.068,
00:03:33,213665,       12310,     478.325,
00:03:33,213988,       11480,     478.583,
00:03:34,214310,       12390,     479.082,
00:03:34,214634,       12060,     479.324,
00:03:34,214956,       12420,      479.71,
00:03:35,215279,       11420,     480.113,
00:03:35,215602,       12440,     480.338,
00:03:35,215924,       11960,     480.628,
00:03:36,216247,       12150,     481.111,
00:03:36,216570,       12190,     481.353,
00:03:36,216892,       11830,     481.514,
00:03:37,217215,       12480,     481.916,
00:03:37,217538,       12030,     482.126,
00:03:37,217861,       12790,     482.158,
00:03:38,218184,       12390,     482.512,
00:03:38,218506,       12570,     482.931,
00:03:38,218829,       12800,     483.333,
00:03:39,219152,       12280,     482.995,
00:03:39,219474,       12710,     483.108,
00:03:39,219797,       12670,     483.559,
00:03:40,220120,       12520,     484.493,
00:03:40,220442,       12660,     485.314,
00:03:40,220765,       13210,     486.522,
00:03:41,221088,       12590,     486.715,
00:03:41,221410,       12660,     486.892,
00:03:41,221734,       12100,     487.053,
00:03:42,222056,       12550,     487.456,
00:03:42,222379,       12760,     487.488,
00:03:42,222702,       12490,     487.907,
00:03:43,223024,       12710,     488.277,
00:03:43,223347,       12880,     488.583,
00:03:43,223670,       12600,      488.76,
00:03:43,223993,       12230,     488.953,
00:03:44,224315,       12880,     489.372,
00:03:44,224638,       12320,     489.774,
00:03:44,224961,       13150,     489.968,
00:03:45,225284,       12770,     490.145,
00:03:45,225607,       13070,      490.66,
00:03:45,225929,       12750,     490.789,
00:03:46,226252,       13330,     491.288,
00:03:46,226575,       12790,     491.562,
00:03:46,226897,       12610,     491.932,
00:03:47,227220,       13380,     492.174,
00:03:47,227543,       13170,     492.609,
00:03:47,227865,       13350,     492.947,
00:03:48,228188,       13510,     493.333,
00:03:48,228511,       13370,     493.462,
00:03:48,228834,       13750,     493.865,
00:03:49,229156,       12690,     494.283,
00:03:49,229479,       13380,     494.525,
00:03:49,229802,       13450,     494.911,
00:03:50,230124,       12180,     495.137,
00:03:50,230447,       13800,     495.684,
00:03:50,230770,       13600,     495.749,
00:03:51,231092,       13650,     496.264,
00:03:51,231415,       13920,     496.522,
00:03:51,231738,       13830,     496.731,
00:03:52,232061,       13900,      497.23,
00:03:52,232384,       13120,     497.552,
00:03:52,232707,       13660,     497.794,
00:03:53,233029,       13210,      498.18,
00:03:53,233352,       13080,      498.47,
00:03:53,233675,       13440,      498.76,
00:03:53,233997,       13170,     498.969,
00:03:54,234320,       13790,     499.469,
00:03:54,234643,       13940,     499.855,
00:03:54,234965,       13740,     500.177,
00:03:55,235288,       14320,     500.596,
00:03:55,235611,       13730,     500.757,
00:03:55,235934,       13190,     500.982,
00:03:56,236257,       13180,     501.369,
00:03:56,236579,       13540,      501.61,
00:03:56,236902,       14010,     501.916,
00:03:57,237225,       14170,     502.351,
00:03:57,237547,       14170,     502.609,
00:03:57,237870,       14680,     502.882,
00:03:58,238193,       13420,     503.382,
00:03:58,238515,       14290,     503.526,
00:03:58,238839,       14100,     503.768,
00:03:59,239161,       14140,     504.283,
00:03:59,239484,       13640,     504.638,
00:03:59,239807,       13740,     504.831,
00:04:00,240129,       14140,     505.362,
00:04:00,240452,       13500,     505.797,
00:04:00,240775,       13810,     505.942,
00:04:01,241097,       13410,     506.264,
00:04:01,241420,       14660,     506.522,
00:04:01,241743,       13390,     506.844,
00:04:02,242065,       13470,     507.214,
00:04:02,242389,       14630,     507.633,
00:04:02,242711,       13860,     508.051,
00:04:03,243034,       14580,     508.084,
00:04:03,243357,       14250,     508.663,
00:04:03,243679,       14230,     508.712,
00:04:04,244002,       13800,     509.324,
00:04:04,244325,       14030,     509.694,
00:04:04,244647,       14430,     509.968,
00:04:04,244970,       13490,     510.193,
00:04:05,245293,       14920,     510.403,
00:04:05,245615,       14230,     510.837,
00:04:05,245939,       14280,     511.095,
00:04:06,246261,       14180,     511.401,
00:04:06,246584,       14620,       511.9,
00:04:06,246907,       14220,     512.061,
00:04:07,247229,       13980,     512.383,
00:04:07,247552,       13890,     512.802,
00:04:07,247875,       14200,     513.108,
00:04:08,248197,       14040,     513.398,
00:04:08,248520,       14210,     513.849,
00:04:08,248843,       14950,     514.139,
00:04:09,249165,       14020,     514.219,
00:04:09,249489,       13950,     514.638,
00:04:09,249811,       14180,     515.008,
00:04:10,250134,       14360,      515.25,
00:04:10,250457,       14450,     515.781,
00:04:10,250779,       14740,     516.071,
00:04:11,251102,       14450,     516.361,
00:04:11,251425,       14690,     516.586,
00:04:11,251747,       14500,     516.876,
00:04:12,252070,       14520,     517.311,
00:04:12,252393,       14470,     517.601,
00:04:12,252716,       13880,       518.1,
00:04:13,253039,       13580,     518.277,
00:04:13,253361,       14290,     518.486,
00:04:13,253684,       14670,     518.953,
00:04:14,254007,       13560,     519.372,
00:04:14,254329,       14100,     519.614,
00:04:14,254652,       14240,     519.887,
00:04:14,254975,       14940,     520.403,
00:04:15,255297,       14270,     520.612,
00:04:15,255620,       14500,     520.998,
00:04:15,255943,       13920,     521.224,
00:04:16,256266,       14360,     521.481,
00:04:16,256589,       13990,     521.868,
00:04:16,256911,       14740,     522.319,
00:04:17,257234,       14500,     522.705,
00:04:17,257557,       13700,     522.689,
00:04:17,257879,       14230,     523.076,
00:04:18,258202,       14150,     523.301,
00:04:18,258525,       14090,       523.8,
00:04:18,258848,       14490,      524.09,
00:04:19,259170,       13980,     524.316,
00:04:19,259493,       14590,     524.686,
00:04:19,259816,       14680,      525.04,
00:04:20,260139,       14250,     525.217,
00:04:20,260461,       14130,     525.652,
00:04:20,260784,       14540,     525.861,
00:04:21,261107,       14480,     526.296,
00:04:21,261429,       14630,      526.65,
00:04:21,261752,       14580,     527.037,
00:04:22,262075,       14010,     527.359,
00:04:22,262398,       14620,     527.762,
00:04:22,262720,       14260,     528.003,
00:04:23,263043,       13990,     528.454,
00:04:23,263366,       13910,     528.857,
00:04:23,263689,       14640,     528.937,
00:04:24,264012,       14830,     529.243,
00:04:24,264334,       14080,     529.871,
00:04:24,264657,       13970,     529.791,
00:04:24,264980,       14730,     530.113,
00:04:25,265302,       14340,     530.547,
00:04:25,265625,       14020,     530.902,
00:04:25,265948,       14680,     531.272,
00:04:26,266270,       13860,     531.578,
00:04:26,266594,       14630,     532.158,
00:04:26,266916,       13730,     532.415,
00:04:27,267239,       14560,      532.85,
00:04:27,267562,       14650,     533.059,
00:04:27,267884,       13360,     533.349,
00:04:28,268207,       14850,     533.494,
00:04:28,268530,       13700,     533.688,
00:04:28,268852,       14380,      533.72,
00:04:29,269175,       14220,     533.994,
00:04:29,269498,       14150,      534.09,
00:04:29,269820,       14230,     534.364,
00:04:30,270144,       14350,     534.525,
00:04:30,270466,       14360,     534.589,
00:04:30,270789,       14710,     534.944,
00:04:31,271112,       15610,     535.266,
00:04:31,271434,       14400,     535.556,
00:04:31,271757,       15660,     535.942,
00:04:32,272080,       15120,     536.232,
00:04:32,272402,       14530,     536.715,
00:04:32,272725,       14190,     537.375,
00:04:33,273048,       15880,      537.89,
00:04:33,273371,       15950,     538.502,
00:04:33,273694,       15840,     539.211,
00:04:34,274016,       16570,         540,
00:04:34,274339,       15170,     540.789,
00:04:34,274662,       16060,     541.401,
00:04:34,274984,       16170,     542.415,
00:04:35,275307,       15650,     542.818,
00:04:35,275630,       15740,     542.963,
00:04:35,275952,       14650,     543.011,
00:04:36,276275,       15300,     542.963,
00:04:36,276598,       15330,     543.253,
00:04:36,276920,       14510,      543.14,
00:04:37,277244,       14860,      543.14,
00:04:37,277566,       14590,     543.156,
00:04:37,277889,       13910,     543.205,
00:04:38,278212,       13770,     543.414,
00:04:38,278534,       13570,     543.172,
00:04:38,278857,       14300,     543.333,
00:04:39,279180,       13760,     543.253,
00:04:39,279502,       13400,     543.559,
00:04:39,279825,       13060,     543.575,
00:04:40,280148,       14110,     543.832,
00:04:40,280471,       14110,     543.961,
00:04:40,280794,       13460,     544.299,
00:04:41,281116,       14890,      544.75,
00:04:41,281439,       15310,     544.928,
00:04:41,281762,       13490,      545.25,
00:04:42,282085,       14710,     545.974,
00:04:42,282407,       14720,      546.57,
00:04:42,282730,       14620,     547.246,
00:04:43,283053,       15160,     547.745,
00:04:43,283375,       15310,     548.663,
00:04:43,283698,       15460,      549.34,
00:04:44,284021,       14250,      549.71,
00:04:44,284344,       16210,     550.386,
00:04:44,284666,       15120,     551.063,
00:04:44,284989,       14840,      551.53,
00:04:45,285312,       15920,     551.932,
00:04:45,285634,       15210,     552.303,
00:04:45,285957,       15250,     552.415,
00:04:46,286280,       14960,     552.673,
00:04:46,286602,       14720,     553.333,
00:04:46,286925,       13860,     553.929,
00:04:47,287248,       14260,     554.251,
00:04:47,287571,       13760,     554.316,
00:04:47,287894,       13500,     554.509,
00:04:48,288216,       13350,     554.509,
00:04:48,288539,       13300,     554.525,
00:04:48,288862,       13370,      554.38,
00:04:49,289185,       13170,     554.444,
00:04:49,289507,       13860,     554.525,
00:04:49,289830,       13060,     554.573,
00:04:50,290153,       13640,     554.766,
00:04:50,290475,       12390,     554.928,
00:04:50,290799,       13320,     554.895,
00:04:51,291121,       13420,     555.201,
00:04:51,291444,       13380,      555.62,
00:04:51,291767,       13220,     555.926,
00:04:52,292089,       13550,     556.264,
00:04:52,292412,       13660,     556.683,
00:04:52,292735,       13660,     557.311,
00:04:53,293057,       13520,     557.745,
00:04:53,293380,       14360,     558.374,
00:04:53,293703,       14820,     558.905,
00:04:54,294025,       14300,     559.404,
00:04:54,294348,       14400,     560.193,
00:04:54,294671,       14430,      560.95,
00:04:54,294994,       14300,     561.594,
00:04:55,295316,       14290,     562.142,
00:04:55,295639,       14650,     562.512,
00:04:55,295962,       13980,     562.979,
00:04:56,296285,       13300,     563.414,
00:04:56,296607,       14170,     563.784,
00:04:56,296930,       14190,      564.01,
00:04:57,297253,       14000,     564.364,
00:04:57,297575,       13320,     564.428,
00:04:57,297899,       13620,     564.525,
00:04:58,298221,       13160,     564.621,
00:04:58,298544,       12410,     564.605,
00:04:58,298867,       12400,      564.67,
00:04:59,299189,       12830,      564.75,
00:04:59,299512,       12400,     564.718,
00:04:59,299835,       12190,     564.783,
00:05:00,300157,       12340,     564.702,
00:05:00,300480,       12410,     564.815,
00:05:00,300803,       12670,     564.895,
00:05:01,301125,       12760,     565.346,
00:05:01,301448,       12920,     565.684,
00:05:01,301771,       12690,      565.91,
00:05:02,302094,       12760,     566.248,
00:05:02,302417,       13410,     566.667,
00:05:02,302739,       13760,     567.182,
00:05:03,303062,       12430,     567.649,
00:05:03,303385,       13020,     567.971,
00:05:03,303707,       13310,     568.663,
00:05:04,304030,       13650,     569.372,
00:05:04,304353,       13900,     570.097,
00:05:04,304675,       14130,     570.708,
00:05:04,304999,       13740,     571.369,
00:05:05,305321,       14140,     571.997,
00:05:05,305644,       14270,     572.625,
00:05:05,305967,       13760,     573.108,
00:05:06,306289,       13730,     573.527,
00:05:06,306612,       13210,     574.139,
00:05:06,306935,       13660,      574.38,
00:05:07,307257,       13190,     574.557,
00:05:07,307580,       13180,     574.718,
00:05:07,307903,       13230,     574.863,
00:05:08,308225,       13040,     575.105,
00:05:08,308549,       12640,     575.169,
00:05:08,308871,       13510,     575.024,
00:05:09,309194,       13090,     574.992,
00:05:09,309517,       12520,     574.783,
00:05:09,309839,       12690,     574.944,
00:05:10,310162,       12250,     575.008,
00:05:10,310485,       12290,     575.088,
00:05:10,310807,       12170,     575.201,
00:05:11,311130,       12080,     575.298,
00:05:11,311453,       12130,     575.201,
00:05:11,311775,       12070,     575.765,
00:05:12,312098,       12760,     576.473,
00:05:12,312421,       12250,     576.908,
00:05:12,312744,       12440,     577.134,
00:05:13,313067,       12450,     577.665,
00:05:13,313389,       12960,     577.794,
00:05:13,313712,       13750,     578.309,
00:05:14,314035,       13290,     578.824,
00:05:14,314357,       13890,     580.451,
00:05:14,314680,       13400,     582.721,
00:05:15,315003,       13330,      584.67,
00:05:15,315325,       12760,     586.328,
00:05:15,315649,       13870,     587.778,
00:05:15,315971,       13990,     588.744,
00:05:16,316294,       12860,     589.694,
00:05:16,316617,       13970,     590.612,
00:05:16,316939,       13350,     591.272,
00:05:17,317262,       13970,     591.739,
00:05:17,317585,       13480,     592.287,
00:05:17,317907,       12910,     592.432,
00:05:18,318230,       12970,     592.576,
00:05:18,318553,       12650,     592.915,
00:05:18,318875,       12840,     593.059,
00:05:19,319199,       13080,     593.172,
00:05:19,319521,       13030,     593.188,
00:05:19,319844,       13080,     593.124,
00:05:20,320167,       12580,     593.043,
00:05:20,320489,       12190,     592.963,
00:05:20,320812,       11550,     592.786,
00:05:21,321135,       11890,     592.657,
00:05:21,321458,       12230,     592.609,
00:05:21,321780,       11870,     592.496,
00:05:22,322103,       11310,     592.254,
00:05:22,322426,       11470,     592.093,
00:05:22,322749,       11180,     591.755,
00:05:23,323072,       10890,     591.675,
00:05:23,323394,       10970,     591.337,
00:05:23,323717,       11210,     591.192,
00:05:24,324040,       11000,     590.982,
00:05:24,324362,       10750,      590.66,
00:05:24,324685,       10960,     590.741,
00:05:25,325008,       10980,     590.435,
00:05:25,325330,       10500,     590.209,
00:05:25,325653,       10440,     589.903,
00:05:25,325976,       10380,     589.887,
00:05:26,326299,       10240,     589.919,
00:05:26,326621,       10340,     589.807,
00:05:26,326944,       10970,     590.064,
00:05:27,327267,       10580,     590.113,
00:05:27,327589,       11150,     590.161,
00:05:27,327912,       10740,     590.467,
00:05:28,328235,       10850,     590.853,
00:05:28,328557,       10280,      591.03,
00:05:28,328880,       10490,     591.465,
00:05:29,329203,       10280,     591.659,
00:05:29,329526,       11370,     591.932,
00:05:29,329849,       10960,     592.432,
00:05:30,330172,       11540,     592.705,
00:05:30,330494,       10580,     593.124,
00:05:30,330817,       11480,     593.591,
00:05:31,331140,       10980,      594.09,
00:05:31,331462,       11750,     594.815,
00:05:31,331785,       11310,     595.394,
00:05:32,332108,       12210,     596.087,
00:05:32,332430,       11930,     596.795,
00:05:32,332753,       11580,      597.44,
00:05:33,333076,       11430,     598.148,
00:05:33,333399,       12810,     598.679,
00:05:33,333721,       13170,     599.581,
00:05:34,334044,       12420,     600.225,
00:05:34,334367,       12210,     600.789,
00:05:34,334690,       12790,     601.433,
00:05:35,335012,       12560,     602.319,
00:05:35,335335,       12630,     602.866,
00:05:35,335658,       12330,     603.221,
00:05:35,335980,       12310,     603.494,
00:05:36,336303,       12370,     603.913,
00:05:36,336626,       12070,     604.042,
00:05:36,336949,       12350,     604.283,
00:05:37,337272,       12570,     604.493,
00:05:37,337594,       11180,     604.589,
00:05:37,337917,       11660,     604.766,
00:05:38,338240,       12030,     605.008,
00:05:38,338562,       11870,     605.088,
00:05:38,338885,       11560,     605.169,
00:05:39,339208,       11950,     605.024,
00:05:39,339530,       11440,      605.04,
00:05:39,339853,       11620,     605.088,
00:05:40,340176,       11880,     605.185,
00:05:40,340499,       11890,     605.314,
00:05:40,340822,       11670,     605.491,
00:05:41,341144,       11600,     605.701,
00:05:41,341467,       11220,     605.958,
00:05:41,341790,       11290,     606.312,
00:05:42,342112,       11490,     606.731,
00:05:42,342435,       11710,      607.23,
00:05:42,342758,       11760,     607.601,
00:05:43,343080,       11320,     607.987,
00:05:43,343403,       12050,     608.438,
00:05:43,343726,       12650,     609.066,
00:05:44,344049,       12300,     609.452,
00:05:44,344372,       12250,     610.064,
00:05:44,344694,       12190,      610.66,
00:05:45,345017,       11850,     611.546,
00:05:45,345340,       11780,     611.771,
00:05:45,345662,       12820,     612.383,
00:05:45,345985,       12710,     612.947,
00:05:46,346308,       12350,     613.237,
00:05:46,346630,       11750,     613.365,
00:05:46,346954,       11980,     613.575,
00:05:47,347276,       11730,     613.961,
00:05:47,347599,       12110,     614.026,
00:05:47,347922,       12360,     614.042,
00:05:48,348244,       12750,     614.396,
00:05:48,348567,       12090,     614.364,
00:05:48,348890,       12190,      614.38,
00:05:49,349212,       12230,     614.251,
00:05:49,349535,       11350,     614.332,
00:05:49,349858,       11660,     614.799,
00:05:50,350180,       12050,     614.815,
00:05:50,350504,       12330,     615.346,
00:05:50,350826,       11800,     615.298,
00:05:51,351149,       12720,     615.572,
00:05:51,351472,       12120,     616.135,
00:05:51,351794,       12450,     616.473,
00:05:52,352117,       13080,     616.812,
00:05:52,352440,       12210,     617.327,
00:05:52,352762,       12710,     617.794,
00:05:53,353085,       13270,     618.406,
00:05:53,353408,       12040,     618.567,
00:05:53,353730,       12160,     619.243,
00:05:54,354054,       12090,     619.517,
00:05:54,354376,       12490,     619.871,
00:05:54,354699,       12760,     620.306,
00:05:55,355022,       12290,     620.531,
00:05:55,355344,       13030,      620.87,
00:05:55,355667,       13640,     621.047,
00:05:55,355990,       12860,     621.546,
00:05:56,356312,       13050,     622.721,
00:05:56,356635,       12870,     623.108,
00:05:56,356958,       12710,     623.092,
00:05:57,357280,       12870,     623.092,
00:05:57,357603,       12280,     623.172,
00:05:57,357926,       12790,     623.333,
00:05:58,358249,       13320,     623.672,
00:05:58,358571,       13220,     623.961,
00:05:58,358894,       12850,     624.283,
00:05:59,359217,       12710,      624.67,
00:05:59,359539,       13320,     625.169,
00:05:59,359862,       12740,      625.62,
00:06:00,360185,       12850,     626.119,
00:06:00,360508,       12730,     626.425,
00:06:00,360830,       12970,     627.037,
00:06:01,361153,       13060,      627.23,
00:06:01,361476,       12990,     627.423,
00:06:01,361799,       12930,     627.794,
00:06:02,362122,       12460,     627.907,
00:06:02,362444,       12950,     627.939,
00:06:02,362767,       12790,     628.341,
00:06:03,363090,       13400,     628.663,
00:06:03,363412,       12050,     628.889,
00:06:03,363735,       13180,     629.179,
00:06:04,364058,       13150,     629.533,
00:06:04,364380,       12520,     629.823,
00:06:04,364703,       12810,     630.177,
00:06:05,365026,       13040,     630.725,
00:06:05,365349,       13530,     631.047,
00:06:05,365671,       13350,     631.433,
00:06:05,365994,       13310,     631.981,
00:06:06,366317,       12690,     632.319,
00:06:06,366639,       13490,      632.85,
00:06:06,366962,       13660,     632.995,
00:06:07,367285,       13620,     633.269,
00:06:07,367608,       13340,     633.285,
00:06:07,367930,       13340,     633.623,
00:06:08,368253,       13790,     633.816,
00:06:08,368576,       12390,     633.961,
00:06:08,368899,       13560,     634.187,
00:06:09,369221,       13220,     634.541,
00:06:09,369544,       13700,     634.911,
00:06:09,369867,       13630,     635.217,
00:06:10,370190,       13630,     635.749,
00:06:10,370512,       13700,     636.103,
00:06:10,370835,       13930,     636.393,
00:06:11,371158,       13200,     636.844,
00:06:11,371480,       13930,     637.101,
00:06:11,371803,       13060,     637.585,
00:06:12,372126,       13300,     637.987,
00:06:12,372449,       13650,     638.422,
00:06:12,372771,       14280,     638.599,
00:06:13,373094,       13990,     639.001,
00:06:13,373417,       13160,     639.034,
00:06:13,373740,       12960,     639.324,
00:06:14,374062,       13710,     639.549,
00:06:14,374385,       14090,     639.839,
00:06:14,374708,       13440,     640.129,
00:06:15,375030,       13060,     640.499,
00:06:15,375353,       14200,     640.596,
00:06:15,375676,       13700,     640.966,
00:06:15,375999,       14290,     641.417,
00:06:16,376322,       13210,     642.013,
00:06:16,376644,       13740,     642.383,
00:06:16,376967,       13810,     642.737,
00:06:17,377290,       13270,     642.931,
00:06:17,377612,       13870,     643.221,
00:06:17,377935,       13460,     643.543,
00:06:18,378258,       13220,       643.8,
00:06:18,378580,       13070,     644.203,
00:06:18,378904,       13730,     644.493,
00:06:19,379226,       13390,     644.783,
00:06:19,379549,       13430,     644.992,
00:06:19,379872,       13830,     645.314,
00:06:20,380194,       13990,     645.572,
00:06:20,380517,       14180,     645.942,
00:06:20,380840,       13740,     646.264,
00:06:21,381162,       14220,     646.522,
00:06:21,381485,       14170,     646.892,
00:06:21,381808,       13950,     647.279,
00:06:22,382130,       14700,     647.633,
00:06:22,382453,       14330,     647.907,
00:06:22,382776,       14270,     648.309,
00:06:23,383099,       14590,     648.841,
00:06:23,383421,       14480,     648.905,
00:06:23,383744,       14100,     649.179,
00:06:24,384067,       14050,     649.758,
00:06:24,384390,       14110,     649.936,
00:06:24,384712,       14380,     650.274,
00:06:25,385035,       14910,     650.467,
00:06:25,385358,       13730,     650.902,
00:06:25,385680,       14540,     651.111,
00:06:26,386003,       14600,     651.176,
00:06:26,386326,       13740,     651.481,
00:06:26,386649,       14680,     651.981,
00:06:26,386972,       14170,      652.19,
00:06:27,387294,       15050,     652.528,
00:06:27,387617,       15090,     652.834,
00:06:27,387940,       14640,     653.221,
00:06:28,388262,       13960,     653.478,
00:06:28,388585,       15020,     653.832,
00:06:28,388908,       14590,     654.074,
00:06:29,389230,       15570,     654.316,
00:06:29,389553,       14370,     654.461,
00:06:29,389876,       14650,     654.589,
00:06:30,390199,       14460,     654.863,
00:06:30,390522,       14610,     655.201,
00:06:30,390844,       15370,     655.749,
00:06:31,391167,       15120,     656.167,
00:06:31,391489,       15090,     656.457,
00:06:31,391812,       15150,     656.763,
00:06:32,392135,       15510,     657.262,
00:06:32,392458,       14790,     657.713,
00:06:32,392780,       15270,     657.907,
00:06:33,393104,       14640,     658.212,
00:06:33,393426,       14870,     658.325,
00:06:33,393749,       15050,     658.792,
00:06:34,394072,       15560,     659.179,
00:06:34,394394,       15830,     659.388,
00:06:34,394717,       15350,     659.597,
00:06:35,395040,       16120,     659.742,
00:06:35,395362,       16420,     659.694,
